Source reference,Soil name,Site label,Depth (cm),Horizon,Field/lab,Sample Height (cm),Sample diameter (cm),Method,Ksat,Units,Bulk density,Very coarse,Coarse,Medium,Fine,Very fine,Sand (%),Silt  (%),Clay (%),Coarse fragments (%),Textural class,Organic carbon,Organic matter,Units,Stdev_Bulk density,Stdev_Sand (%),Stdev_Silt  (%),Stdev_Clay (%),Stdev_Coarse_fragments (%),Textural class,Stdev_Organic carbon,Other potentally relevant info,,
35,,DeSoto,79cm..94cm,Bt,lab,5.4,3,Constant Head,4.29,cm/hr,1,1.56,0.3,3.3,19.8,41.4,10.6,75.4,5.1,19.5,,FSL,0.59,,,,,,,,,,,
35,,DeSoto,94cm..140cm,Btg1,lab,5.4,3,Constant Head,0.1,cm/hr,1,1.77,0.3,2.7,19.2,42.2,10.8,75.2,5,19.8,,FSL,0.23,,,,,,,,,,,
35,,DeSoto,140cm..203cm,Btg2,lab,5.4,3,Constant Head,0.18,cm/hr,1,1.5,0.4,1.7,17.8,41,6.8,67.7,6.9,25.4,,SCL,0.12,,,,,,,,,,,
35,,DeSoto,0cm..13cm,A,lab,5.4,3,Constant Head,19.4,cm/hr,1,1.21,0,0.6,7.7,72.2,15.2,95.7,0.9,3.4,,FS,2.49,,,,,,,,,,,
35,,DeSoto,13cm..51cm,Bh,lab,5.4,3,Constant Head,17.4,cm/hr,1,1.44,0,0.4,6.7,72.4,15.6,95.1,1.9,3,,FS,1.16,,,,,,,,,,,
35,,DeSoto,51cm..79cm,Bw1,lab,5.4,3,Constant Head,17.75,cm/hr,1,1.56,0,0.5,7.2,73.2,14.4,95.3,2.4,2.3,,FS,0.48,,,,,,,,,,,
35,,DeSoto,79cm..117cm,Bw2,lab,5.4,3,Constant Head,13.95,cm/hr,1,1.63,0,0.5,7.1,73,15.6,96.2,2.1,1.7,,FS,0.11,,,,,,,,,,,
35,,DeSoto,117cm..203cm,Bh',lab,5.4,3,Constant Head,6.91,cm/hr,1,1.51,0,0.4,6.5,72.1,15.4,94.4,4.2,1.4,,FS,0.68,,,,,,,,,,,
35,,Dixie,0cm..10cm,Ap,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,10cm..20cm,AE,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,20cm..102cm,E1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,102cm..157cm,E2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,157cm..229cm,E/Bt,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,229cm..229cm,Bt,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..20cm,Ap,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,20cm..41cm,E1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,135cm..152cm,Bt,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,152cm..175cm,Btg,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,175cm..203cm,2Cr,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..10cm,Ap,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,10cm..25cm,AE,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,25cm..71cm,E1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,71cm..107cm,E2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,107cm..137cm,E3,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,137cm..178cm,Bt1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,178cm..196cm,Bt2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,196cm..203cm,BC,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..18cm,Ap,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,18cm..61cm,E1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,61cm..124cm,E2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,124cm..203cm,Btg,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..18cm,Ap,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,18cm..51cm,E,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,51cm..76cm,Bh1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,76cm..102cm,Bh2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,102cm..203cm,Bw,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..20cm,Ap,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,20cm..58cm,Bw1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,58cm..89cm,Bw2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,89cm..117cm,Btg,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,117cm..140cm,2CR,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,140cm..140cm,2R,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..5cm,A,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,5cm..76cm,E,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,76cm..137cm,E2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,137cm..185cm,E3,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,183cm..203cm,Bt,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..13cm,Ap,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,51cm..64cm,Bh,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,64cm..74cm,Bw,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,74cm..152cm,Btg,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,152cm..152cm,2R,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..15cm,Ap,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,15cm..38cm,E,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,38cm..51cm,Bh,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,51cm..81cm,Bw1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Franklin,61cm..76cm,Btg1,lab,5.4,3,Constant Head,1.9,cm/hr,1,1.62,1.6,10.6,22.6,24.6,19,78.4,8.2,13.4,,SL,0.3,,,,,,,,,,,
35,,Franklin,76cm..127cm,Btg2,lab,5.4,3,Constant Head,0.21,cm/hr,1,1.63,1.6,9.8,21.2,20.4,14.6,67.6,15.1,17.3,,SL,0.2,,,,,,,,,,,
35,,Dixie,81cm..119cm,Bw2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,119cm..152cm,Btg1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,152cm..203cm,Btg,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..15cm,A,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,15cm..36cm,Bw,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,36cm..53cm,Bt,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,53cm..53cm,2R,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..15cm,A1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,15cm..102cm,A2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,102cm..127cm,C1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,127cm..162cm,C2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,162cm..162cm,2R,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..8cm,A,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,8cm..30cm,E,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,30cm..38cm,Bw,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,38cm..38cm,2R,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..20cm,Ap,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,20cm..81cm,C1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,81cm..122cm,C2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,122cm..157cm,C3,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Franklin,56cm..117cm,Eg2,lab,5.4,3,Constant Head,33.55,cm/hr,1,1.49,0,4.1,30,58.1,2.4,94.6,1.4,4,,FS,0.65,,,,,,,,,,,
35,,Franklin,117cm..203cm,Eg3,lab,5.4,3,Constant Head,7.67,cm/hr,1,1.67,0,4.9,33.5,52.2,1.7,92.3,0.6,7.1,,FS,0.46,,,,,,,,,,,
35,,Dixie,157cm..203cm,C4,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..15cm,Ap,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Franklin,13cm..53cm,Bw1,lab,5.4,3,Constant Head,110.65,cm/hr,1,1.49,0,2.6,59.1,34.8,0.4,96.9,1.2,1.9,,S,0.27,,,,,,,,,,,
35,,Dixie,178cm..178cm,CR,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..13cm,A,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Duval,206cm..229cm,Bt2 (lower),lab,5.4,3,Constant Head,1.89,cm/hr,1,1.63,0,0.2,4.2,80.2,2.1,86.7,2.6,10.7,,LFS,0.08,,,,,,,,,,,
35,,Duval,0cm..8cm,A,lab,5.4,3,Constant Head,61.8,cm/hr,1,1.17,0,0,0.8,80.7,5.1,86.6,11,2.4,,FS,2.31,,,,,,,,,,,
35,,Duval,28cm..76cm,Bw2,lab,5.4,3,Constant Head,42.75,cm/hr,1,1.3,0,0,0.8,78.4,17,96.2,2.7,1.1,,FS,0.18,,,,,,,,,,,
35,,Duval,8cm..15cm,E,lab,5.4,3,Constant Head,27.6,cm/hr,1,1.4,0,0,0.6,85.9,6.5,93,5.2,1.8,,FS,0.84,,,,,,,,,,,
35,,Duval,15cm..58cm,Eg,lab,5.4,3,Constant Head,30.2,cm/hr,1,1.4,0,0,0.6,88.6,6.6,95.8,3.4,0.8,,FS,0.13,,,,,,,,,,,
35,,Duval,58cm..76cm,Bh1,lab,5.4,3,Constant Head,15.1,cm/hr,1,1.2,0,0,0.6,83.7,5.8,90.1,4.9,5,,FS,2.04,,,,,,,,,,,
35,,Flagler,0cm..20cm,A,lab,5.4,3,Constant Head,0.52,cm/hr,1,1.33,0,0.3,3,17.5,8.4,29.1,30.7,40.2,,C,1.86,,,,,,,,,,,
35,,Duval,76cm..81cm,Bh2,lab,5.4,3,Constant Head,33.5,cm/hr,1,1.23,0,0,0.6,84.2,6,90.8,4.5,4.7,,FS,1.64,,,,,,,,,,,
35,,Flagler,56cm..76cm,Bh,lab,5.4,3,Constant Head,10.02,cm/hr,1,1.48,0,1.1,8.9,80.1,1.6,91.7,3.8,4.5,,FS,2.23,,,,,,,,,,,
35,,Flagler,76cm..89cm,Btg1,lab,5.4,3,Constant Head,7.2,cm/hr,1,1.65,0,0.9,8.1,66.3,1.5,76.8,3.4,19.8,,FSL,0.41,,,,,,,,,,,
35,,Franklin,0cm..10cm,A,lab,5.4,3,Constant Head,53.25,cm/hr,1,1.52,0,2.7,43.2,52.3,1.2,99.4,0.5,0.2,,FS,0.85,,,,,,,,,,,
35,,Franklin,66cm..124cm,Bw/E/Bh,lab,5.4,3,Constant Head,80.85,cm/hr,1,1.5,0,2,37.6,57.3,1.3,98.2,0.5,1.3,,FS,0.15,,,,,,,,,,,
35,,Dixie,15cm..38cm,C1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,38cm..76cm,C2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Franklin,155cm..183cm,E3,lab,5.4,3,Constant Head,36.5,cm/hr,1,1.6,0.1,4.5,35.2,52.9,3.3,96,2.3,1.7,,FS,0.01,,,,,,,,,,,
35,,Franklin,183cm..203cm,Bt,lab,5.4,3,Constant Head,3.17,cm/hr,1,1.67,0.1,3.3,29.8,46.8,2.3,82.3,2.7,15,,SL,0.12,,,,,,,,,,,
35,,Dixie,76cm..107cm,C3,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,107cm..145cm,C4,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Franklin,18cm..30cm,E,lab,5.4,3,Constant Head,11.8,cm/hr,1,1.52,0.6,7.8,22,52.7,10.4,93.5,5.9,0.6,,FS,0.51,,,,,,,,,,,
35,,Franklin,30cm..48cm,Bh,lab,5.4,3,Constant Head,23.35,cm/hr,1,1.43,0.4,7.4,22.4,52.5,10,92.7,4.6,2.7,,FS,1.22,,,,,,,,,,,
35,,Dixie,145cm..203cm,C5,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..8cm,A,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,8cm..33cm,E,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,33cm..48cm,Bw1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Duval,0cm..18cm,A,lab,5.4,3,Constant Head,60.5,cm/hr,1,0.98,0,0.1,2.4,84.8,3.4,90.7,6.4,2.9,,FS,3.3,,,,,,,,,,,
35,,Duval,18cm..33cm,E1,lab,5.4,3,Constant Head,47.3,cm/hr,1,1.28,0,0.1,2.6,90.5,3.2,96.4,2.4,1.2,,FS,1.06,,,,,,,,,,,
35,,Dixie,48cm..94cm,Bw2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,94cm..140cm,BW3,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Duval,99cm..112cm,Bh1,lab,5.4,3,Constant Head,33.85,cm/hr,1,1.21,0,0.1,2.4,81,3.3,86.8,3.3,9.9,,LFS,1.45,,,,,,,,,,,
35,,Duval,112cm..135cm,Bh2,lab,5.4,3,Constant Head,46.65,cm/hr,1,1.37,0,0.1,2.1,88.1,3,93.3,2.3,4.4,,FS,1.16,,,,,,,,,,,
35,,Dixie,140cm..203cm,C,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,0cm..15cm,A,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Franklin,124cm..137cm,Btg1,lab,5.4,3,Constant Head,3.18,cm/hr,1,1.78,0.5,8.4,24.6,47.5,8.1,89.1,4.4,6.5,,S,0.34,,,,,,,,,,,
35,,Franklin,137cm..203cm,Btg2,lab,5.4,3,Constant Head,3.84,cm/hr,1,1.78,0.7,10,32.4,36.7,5.7,85.5,3,11.5,,LS,0.23,,,,,,,,,,,
35,,Dixie,15cm..48cm,AE,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,48cm..81cm,E1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Duval,186cm..234cm,Bw2,lab,5.4,3,Constant Head,56.55,cm/hr,1,1.37,0,0.1,2.4,91.4,3.2,97.1,1.2,1.7,,FS,0.71,,,,,,,,,,,
35,,Duval,234cm..269cm,Bw3,lab,5.4,3,Constant Head,59.8,cm/hr,1,1.42,0,0.1,2.2,92.2,2.7,97.2,1.4,1.4,,FS,0.5,,,,,,,,,,,
35,,Dixie,81cm..127cm,E2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,127cm..178cm,Btg,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Duval,58cm..64cm,Bh3,lab,5.4,3,Constant Head,19.3,cm/hr,1,1.3,0,0.1,1.8,75.7,10,87.6,4.9,7.5,,LFS,1.23,,,,,,,,,,,
35,,Dixie,13cm..43cm,E1,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,43cm..66cm,E2,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Duval,20cm..46cm,Eg,lab,5.4,3,Constant Head,50.6,cm/hr,1,1.43,0,0,1.8,93.1,2.7,97.6,1.6,0.8,,FS,0.17,,,,,,,,,,,
35,,Duval,46cm..66cm,Bh1,lab,5.4,3,Constant Head,46,cm/hr,1,1.18,0,0,1.2,88.8,3.3,93.3,3.2,3.5,,FS,1.47,,,,,,,,,,,
35,,Dixie,66cm..89cm,Bt,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,89cm..89cm,2R,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Duval,20cm..66cm,E/Eg,lab,5.4,3,Constant Head,36.8,cm/hr,1,1.46,0,0,1,95.7,1.4,98.1,1.5,0.4,,FS,0.14,,,,,,,,,,,
35,,Franklin,15cm..51cm,AC,lab,5.4,3,Constant Head,23.7,cm/hr,1,1.53,0.9,7.6,20.5,55.4,10.8,95.2,3,1.8,,FS,1.48,,,,,,,,,,,
35,,Dixie,0cm..15cm,Ap,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Dixie,15cm..35cm,C,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Duval,142cm..157cm,Eg2,lab,5.4,3,Constant Head,47.3,cm/hr,1,1.48,0,0,0.4,96.9,1.8,99.1,0.5,0.4,,FS,0.04,,,,,,,,,,,
35,,Duval,157cm..185cm,Eg3,lab,5.4,3,Constant Head,40.1,cm/hr,1,1.5,0,0,0.5,96.3,2,98.8,0.3,0.9,,FS,0.14,,,,,,,,,,,
35,,Dixie,35cm..35cm,2R,lab,5.4,3,Constant Head,,cm/hr,0,,,,,,,,,,,,,,,,,,,,,,,
35,,Duval,0cm..13cm,A,lab,5.4,3,Constant Head,50.95,cm/hr,1,1.2,0,0,1,91.4,3.2,95.6,2.3,2.1,,FS,1,,,,,,,,,,,
35,,Duval,13cm..84cm,Bw1,lab,5.4,3,Constant Head,38.45,cm/hr,1,1.37,0,0,0.9,92.2,3.5,96.6,1.2,2.2,,FS,0.21,,,,,,,,,,,
35,,Duval,203cm..229cm,Bw',lab,5.4,3,Constant Head,,cm/hr,0,,0,0,1.9,95.6,1.2,98.7,0.7,0.6,,FS,0.13,,,,,,,,,,,
35,,Duval,84cm..122cm,Bw2,lab,5.4,3,Constant Head,54.85,cm/hr,1,1.38,0,0,0.9,93.7,3.1,97.7,0.3,2,,FS,0.07,,,,,,,,,,,
35,,Duval,122cm..160cm,Eg1,lab,5.4,3,Constant Head,51.3,cm/hr,1,1.41,0,0,0.9,95.2,2.7,98.8,0.6,0.6,,FS,0.03,,,,,,,,,,,
35,,Duval,160cm..208cm,Eg2,lab,5.4,3,Constant Head,54.2,cm/hr,1,1.43,0,0,0.8,95.6,2.9,99.3,0.4,0.3,,FS,0.68,,,,,,,,,,,
35,,Franklin,99cm..145cm,Cg2,lab,5.4,3,Constant Head,8.05,cm/hr,1,1.75,1.1,10,23.5,52.4,7.7,94.7,2.4,2.9,,FS,0.29,,,,,,,,,,,
35,,Franklin,145cm..203cm,Cg3,lab,5.4,3,Constant Head,6.41,cm/hr,1,1.71,1.1,10.8,21.5,50.5,7.8,91.7,0.7,7.6,,FS,0.19,,,,,,,,,,,
35,,Duval,208cm..287cm,Bh (upper),lab,5.4,3,Constant Head,7.23,cm/hr,1,1.47,0,0,1.1,92.4,2,95.5,0.9,3.6,,FS,0.68,,,,,,,,,,,
35,,Duval,287cm..312cm,Bh (lower),lab,5.4,3,Constant Head,1.27,cm/hr,1,1.43,0,0,1.7,90.4,1.8,93.9,2.2,3.8,,FS,2.1,,,,,,,,,,,
35,,Duval,0cm..10cm,A,lab,5.4,3,Constant Head,44.7,cm/hr,1,1.27,0,0.2,5,88.9,2,96.1,2.2,1.7,,FS,1.36,,,,,,,,,,,
35,,Duval,30cm..56cm,Bh2,lab,5.4,3,Constant Head,9.2,cm/hr,1,1.46,0,0.1,3.1,80.3,7.2,90.7,5.1,4.2,,FS,0.56,,,,,,,,,,,
35,,Duval,10cm..41cm,E,lab,5.4,3,Constant Head,57.8,cm/hr,1,1.43,0,0.3,5.8,91.4,2.1,99.6,0,0.4,,FS,0.06,,,,,,,,,,,
35,,Duval,41cm..96cm,Bw/E/Bh (upper),lab,5.4,3,Constant Head,49.95,cm/hr,1,1.47,0,0.3,5.5,91.7,2,99.5,0.2,0.3,,FS,0.1,,,,,,,,,,,
35,,Duval,96cm..152cm,Bw/E/Bh (lower),lab,5.4,3,Constant Head,70.35,cm/hr,1,1.45,0,1,12.1,85,1.1,99.2,0,0.8,,FS,0.06,,,,,,,,,,,
35,,Flagler,15cm..30cm,Eg1,lab,5.4,3,Constant Head,61.1,cm/hr,1,1.53,0,3.5,24,70.2,0.8,98.5,1.2,0.3,,FS,0.12,,,,,,,,,,,
35,,Duval,152cm..208cm,Bw,lab,5.4,3,Constant Head,85.2,cm/hr,1,1.46,0,0.5,8.7,89.2,1.1,99.5,0,0.5,,FS,0.06,,,,,,,,,,,
35,,Duval,0cm..15cm,A,lab,5.4,3,Constant Head,34.15,cm/hr,1,1.18,0,0.1,2.4,85.1,4.4,92,5,3,,FS,1.34,,,,,,,,,,,
35,,Duval,15cm..41cm,Bh,lab,5.4,3,Constant Head,14.75,cm/hr,1,1.32,0,0.1,2.5,83.1,4.4,90.1,4.3,5.6,,FS,1.6,,,,,,,,,,,
35,,Duval,41cm..79cm,Bw,lab,5.4,3,Constant Head,17.1,cm/hr,1,1.54,0,0.1,2.3,86.6,4.4,93.4,3.1,3.5,,FS,0.36,,,,,,,,,,,
35,,Duval,79cm..99cm,Bh1,lab,5.4,3,Constant Head,1.25,cm/hr,1,1.5,0,0.1,2.1,88.7,3.4,94.3,2.3,3.4,,FS,0.34,,,,,,,,,,,
35,,Duval,0cm..8cm,A,lab,5.4,3,Constant Head,,cm/hr,0,,0,0,1,92.1,3,96.1,1.7,2.2,,FS,1.02,,,,,,,,,,,
35,,Duval,8cm..64cm,Bw1 (upper),lab,5.4,3,Constant Head,55.85,cm/hr,1,1.51,0,0,0.8,93,3.1,96.9,1.2,1.9,,FS,0.22,,,,,,,,,,,
35,,Duval,64cm..130cm,Bw1 (lower),lab,5.4,3,Constant Head,62.9,cm/hr,1,1.52,0,0,0.9,93.7,2.9,97.5,0.5,2,,FS,0.12,,,,,,,,,,,
35,,Duval,36cm..53cm,Eg,lab,5.4,3,Constant Head,6.9,cm/hr,1,1.47,0,0.1,0.4,68,21.5,90,7,3,,FS,0.12,,,,,,,,,,,
35,,Duval,130cm..203cm,Bw2,lab,5.4,3,Constant Head,51.05,cm/hr,1,1.5,0,0,0.9,93.4,3.1,97.4,0.5,2.1,,FS,0.08,,,,,,,,,,,
35,,Duval,0cm..3cm,A,lab,5.4,3,Constant Head,9.43,cm/hr,1,1.21,0,0.2,2.7,77.7,10,90.6,6.9,2.5,,MK-FS,6.76,,,,,,,,,,,
35,,Duval,13cm..20cm,Eg1,lab,5.4,3,Constant Head,16.45,cm/hr,1,1.4,0,0.1,2.1,79.9,11.2,93.3,4,2.7,,FS,0.48,,,,,,,,,,,
35,,Duval,20cm..38cm,Eg2,lab,5.4,3,Constant Head,16.65,cm/hr,1,1.44,0,0.1,2.2,81.2,11,94.5,3.8,1.7,,FS,0.14,,,,,,,,,,,
35,,Duval,38cm..53cm,Bh1,lab,5.4,3,Constant Head,6.79,cm/hr,1,1.23,0,0.1,1.9,72.7,10.1,84.8,5.9,9.3,,LFS,2.58,,,,,,,,,,,
35,,Duval,64cm..71cm,Bw,lab,5.4,3,Constant Head,7.01,cm/hr,1,1.49,0,0.1,1.8,76,11.2,89.1,3.3,7.6,,FS,0.44,,,,,,,,,,,
